update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
4220,792864,10803200,231.64729436920305,61818,1.9093098904316623,1.1188547843441834,0.0,3.3812499046325684,1.2747558560222387,1.0191496146290555,0.0,2.535937547683716,0.6345540344094237,0.23493421441230938,0.0,0.9859374761581421,0.9270833333333334,25.46875,15.353442288430522,1.0,64.0,0.4024558670818805,31.091678047180178,2.808430348336697,135.05787925720216,70.33334732055664,151.34383392333984
4230,793817,10828800,231.24395832197294,61928,1.7700849435861827,1.1825082961490399,0.0,3.71875,1.1285042490773989,1.0755513630766038,0.0,2.7890625,0.6415807017423574,0.2633372751013458,0.0,0.957812488079071,0.8932038834951457,24.728155339805824,16.91738588378589,3.0,64.0,0.3833380945026874,31.174430274963377,3.9490789502859114,180.00111236572266,93.94579315185547,235.49939727783203
4240,794830,10854400,234.151864848717,62037,1.800991595364534,1.1648921867460376,0.0,3.606250047683716,1.1506009623408318,1.0720350060224355,0.0,2.7046875953674316,0.6503906272924863,0.23586821641422032,0.0,0.971875011920929,0.9519230769230769,24.51923076923077,15.875101919255371,2.0,64.0,0.41932104900479317,30.13073391914368,3.697547500580549,150.93904094696046,79.16287231445312,407.915771484375
4250,795829,10880000,234.203136925979,62147,1.82934922563661,1.1589588240813968,0.0,3.549999952316284,1.199275128620187,1.0505166332642346,0.0,2.6624999046325684,0.6300740982453847,0.23727777430193242,0.0,0.9437500238418579,0.9381443298969072,25.8659793814433,15.754972290545723,4.0,64.0,0.40407587885856633,33.67848806381225,3.4996393442153932,155.41685848236085,81.20402908325195,361.37015533447266
4260,796807,10905600,233.44628719305982,62273,1.8221201006980503,1.1349209341247941,0.0,3.549999952316284,1.176562505609849,1.0450713643536291,0.0,2.6624999046325684,0.645557598594357,0.25291657615031454,0.0,0.9859374761581421,0.9215686274509803,24.647058823529413,16.610678740263026,1.0,64.0,0.4350306384265423,30.10774703025818,2.9966580111533405,156.65855388641359,81.32157897949219,331.7132110595703
4270,797771,10931200,231.52986222127097,62382,1.6697916610523909,1.204991271920294,0.0,3.3812499046325684,1.059327654164247,1.0699194716758167,0.0,2.535937547683716,0.6104640137366574,0.2989492139421717,0.0,0.9859374761581421,0.8787878787878788,26.838383838383837,19.557068561554797,1.0,64.0,0.4816798247396946,28.98969430923462,2.7648960530757902,125.84175405502319,65.68095588684082,215.6830062866211
4280,798708,10956800,234.37774978490015,62491,1.813830063116452,1.172162798929885,0.0,3.6624999046325684,1.1538610566746106,1.0830067739635338,0.0,2.746875047683716,0.659969009766894,0.23356879780197268,0.0,0.971875011920929,0.9421487603305785,23.768595041322314,15.492338992146365,2.0,64.0,0.4350375376641751,32.3791868686676,0.42794814184308055,130.23095798492432,65.53907585144043,211.9915771484375
4290,799712,10982400,231.46625086424606,62601,1.795125007033348,1.1973193252022607,0.0,3.606250047683716,1.1483906239271164,1.0858946578357707,0.0,2.7046875953674316,0.6467343759536743,0.2729497516374798,0.0,0.9859374761581421,0.9,24.41,17.773066702176077,1.0,64.0,0.456332515925169,31.59875912666321,3.0539981603622435,164.62809886932374,85.36348342895508,245.299072265625
4300,800636,11008000,233.9734024201674,62711,1.778240743978524,1.1377949568779986,0.0,3.3812499046325684,1.1799768610500996,1.0119101492978362,0.0,2.535937547683716,0.5982638893671978,0.26761655865853645,0.0,0.9859374761581421,0.8888888888888888,27.77777777777778,17.3183696093462,1.0,64.0,0.49330494627356525,31.280536508560182,4.5689018905162815,145.148899269104,77.13842010498047,369.4812316894531
4310,801518,11033600,235.64272511765603,62836,1.5969476824583009,1.1933290130204535,0.0,3.6624999046325684,1.0483648271061654,1.0244971091229942,0.0,2.746875047683716,0.5485828498075175,0.3036900066856965,0.0,0.971875011920929,0.8255813953488372,30.86046511627907,19.413590774516987,2.0,64.0,0.5425335191190244,28.084151124954225,5.800818020105362,161.9952706336975,86.79302978515625,196.40595245361328
