update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
702,225137,1797120,690.8169027568163,2490,0.9151925983275959,0.07193444757974109,0.7328125238418579,1.310156226158142,0.010133272026949388,0.06455198928199421,0.0,0.43671876192092896,0.9050593261412758,0.047659835516973614,0.7328125238418579,0.9859374761581421,1.0,6.751336898395722,3.389143697771832,1.0,19.0,0.05676196846179664,17.26869406700134,-0.16629710607230663,2.21290587335825,0.9395882189273834,4.2189483642578125
703,225533,1799680,659.042375136221,2493,0.9191070868812427,0.07255002484779965,0.6625000238418579,1.415624976158142,0.010335779701820527,0.06467891548058195,0.0,0.47187501192092896,0.9087713068783886,0.05201059600614196,0.606249988079071,0.9859374761581421,1.0,6.487373737373737,3.6985312634591887,1.0,28.0,0.07086719181388616,17.15408582687378,-0.05335904080420733,1.9702136293053627,0.9310391247272491,1.7771326899528503
704,225907,1802240,667.6269110130336,2497,0.9136488992262651,0.06724847816647599,0.620312511920929,1.310156226158142,0.008363970620109436,0.056817662579121846,0.0,0.43671876192092896,0.9052849286061557,0.0569636112888692,0.620312511920929,0.9859374761581421,1.0,6.735294117647059,4.0507456624078735,1.0,27.0,0.08104999652132391,17.023021507263184,0.007273621391505005,1.6588129319250584,0.8358696103096008,1.9304574131965637
705,226274,1804800,712.6628046187936,2501,0.9105628412166149,0.06775024643721705,0.578125,1.3312499523162842,0.00746764303553007,0.05401623831761511,0.0,0.4437499940395355,0.90309519826229,0.057151098854668195,0.578125,0.9859374761581421,1.0,6.891008174386921,4.064078141002331,1.0,30.0,0.08947799447923899,16.92698678970337,0.04357476579025388,1.9167948711663483,1.0010773837566376,1.7738312482833862
706,226661,1807360,707.9070633411385,2505,0.9195574962507539,0.0940800599842439,0.0,1.3523437976837158,0.015746124031007752,0.07870722066971292,0.0,0.4507812559604645,0.9038113719117118,0.07313149016140374,0.0,0.9859374761581421,0.9974160206718347,6.821705426356589,4.981282192901682,1.0,64.0,0.08303592232987284,17.14088907241821,-0.14929404947906733,3.408914881944656,1.554332971572876,6.215187311172485
707,227044,1809920,684.9104321694945,2508,0.9179034777005098,0.08178813708464379,0.4515624940395355,1.415624976158142,0.011090486463616473,0.06780620732014184,0.0,0.47187501192092896,0.9068129913147063,0.05764451045761984,0.4515624940395355,0.9859374761581421,1.0,6.6266318537859,4.0991651557517095,1.0,39.0,0.0681143557652831,17.23792448043823,0.015646663215011358,2.527971798181534,1.2789514660835266,2.7709299325942993
708,227418,1812480,698.444575016901,2512,0.9140269896563362,0.07077919410884194,0.620312511920929,1.310156226158142,0.00975726943283795,0.06229279612073685,0.0,0.43671876192092896,0.9042697203031835,0.053603372381866785,0.620312511920929,0.9859374761581421,1.0,6.807486631016043,3.811795314880974,1.0,27.0,0.073676981870085,17.070727920532228,0.0029712830670177923,2.390542301535606,1.1975056529045105,3.3632688522338867
709,227803,1815040,691.6354431547345,2516,0.9145657478988944,0.06727715132152637,0.6351562738418579,1.3312499523162842,0.008985389711020829,0.05893613839970043,0.0,0.4437499940395355,0.9055803589232556,0.05576656240756383,0.4234375059604645,0.9859374761581421,1.0,6.714285714285714,3.965622215331534,1.0,41.0,0.06616608994081616,17.151670026779176,-0.05796933881938457,1.6877065658569337,0.7852222621440887,2.0933868288993835
710,228172,1817600,711.1478188706787,2519,0.9111428700165374,0.0629822858603443,0.676562488079071,1.2890625,0.007141344834795489,0.051910228382697945,0.0,0.4296875,0.904001525262507,0.05657726729070111,0.5218750238418579,0.9859374761581421,1.0,6.826558265582656,4.023272316508539,1.0,34.0,0.07284777546301485,17.017954444885255,0.1059826727025211,1.2668138593435287,0.7386612296104431,3.078154981136322
711,228563,1820160,686.9362595068224,2523,0.9144541264494972,0.07364498525397849,0.5078125,1.373437523841858,0.00843190537084399,0.05853440648148162,0.0,0.45781248807907104,0.90602222077377,0.057330612566702625,0.5078125,0.9859374761581421,1.0,6.6828644501278776,4.076843468235037,1.0,35.0,0.07174987094476819,17.101789999008176,-0.05993979200720787,1.816916184127331,0.8478008806705475,1.8160791397094727
712,228939,1822720,701.2850997906089,2527,0.9194647620650048,0.07669446835997963,0.6625000238418579,1.373437523841858,0.012928025044025258,0.07156211975944314,0.0,0.45781248807907104,0.9065367359113186,0.055202171899178816,0.6343749761581421,0.9859374761581421,1.0,6.6462765957446805,3.925487768592221,1.0,26.0,0.08640055237337947,16.988417768478392,-0.11900362726300955,2.8066608875989916,1.2834627628326416,2.115419387817383
713,229316,1825280,667.045717596008,2530,0.9119487731304978,0.07492685831402801,0.17031249403953552,1.2890625,0.008036306350237495,0.05532522748042806,0.0,0.4296875,0.9039124663850041,0.06767226959112166,0.17031249403953552,0.9859374761581421,1.0,6.83289124668435,4.812250103344405,1.0,59.0,0.06980484481900931,17.11799693107605,0.010822371230460703,1.8756498456001283,0.947949230670929,1.6682032346725464
714,229705,1827840,696.731675119868,2534,0.9172336921900281,0.06842396186104673,0.550000011920929,1.373437523841858,0.009308724216446473,0.06072261548029129,0.0,0.45781248807907104,0.9079249677437436,0.05293670838242386,0.550000011920929,0.9859374761581421,1.0,6.5475578406169666,3.7643880550726623,1.0,32.0,0.07770873703993858,17.0957190990448,-0.009765783697366717,2.5429841369390487,1.2609493136405945,3.466784954071045
715,230084,1830400,664.8796612831077,2538,0.9155404846869547,0.08593130310664229,0.3531250059604645,1.3523437976837158,0.013198796079781566,0.07127108474083697,0.0,0.4507812559604645,0.9023416882926367,0.07147843097911123,0.32499998807907104,0.9859374761581421,1.0,6.944591029023747,5.082910581336393,1.0,48.0,0.07398300068452954,17.069312953948973,-0.060262204613536596,2.9065178006887438,1.3922569155693054,4.376819849014282
716,230462,1832960,712.4158855189546,2542,0.9111338453318076,0.07330148249101322,0.535937488079071,1.415624976158142,0.005665095946776173,0.04905136880829756,0.0,0.47187501192092896,0.9054687497792421,0.058937977713835916,0.535937488079071,0.9859374761581421,1.0,6.722222222222222,4.19114502839379,1.0,33.0,0.0793393759522587,17.03542046546936,0.27423454988747836,1.838628153502941,1.192755401134491,1.9804153442382812
717,230848,1835520,666.9835231608259,2545,0.9136536610867693,0.07099698249638056,0.3671875,1.3523437976837158,0.007464378222900351,0.055126432816129466,0.0,0.4507812559604645,0.9061892826322446,0.05613701841498416,0.3671875,0.9859374761581421,1.0,6.670984455958549,3.9919657090907372,1.0,45.0,0.06482434058561921,17.102735376358034,-0.0063024237751960754,1.9005973413586617,0.9433479905128479,1.361692726612091
718,231227,1838080,697.5637568383695,2549,0.918395448171369,0.0718545619499009,0.6343749761581421,1.39453125,0.012380441842418861,0.06896676801877673,0.0,0.46484375,0.9060150060930479,0.05658297781024868,0.606249988079071,0.9859374761581421,1.0,6.683377308707124,4.023678359210255,1.0,28.0,0.07761349882930517,17.055842828750613,-0.11197439627721906,2.1829813569784164,0.9787401556968689,2.4329196214675903
719,231607,1840640,667.5136870100071,2553,0.9152981103250855,0.07626158371713322,0.4242187440395355,1.373437523841858,0.011922286097940646,0.06768352655654063,0.0,0.45781248807907104,0.9033758236389411,0.06231032253408166,0.2828125059604645,0.9859374761581421,1.0,6.871052631578947,4.430956169516607,1.0,51.0,0.07462643329054117,17.097152280807492,-0.041840451024472716,2.5595461249351503,1.2371864914894104,3.479737639427185
720,231997,1843200,661.3890797871983,2557,0.9187099384955871,0.07043093386948998,0.5921875238418579,1.267968773841858,0.010116185897435898,0.06248017730064998,0.0,0.42265623807907104,0.9085937525981512,0.05844066546938612,0.5921875238418579,0.9859374761581421,1.0,6.5,4.155780651154825,1.0,29.0,0.08201463101431727,17.18892216682434,-0.019686285685747866,2.3301544427871703,1.1445708274841309,3.154320478439331
721,232382,1845760,657.3865271806833,2561,0.9131371760523165,0.06332080605076891,0.4515624940395355,1.2890625,0.007008928524983394,0.051663503352495345,0.0,0.4296875,0.9061282477595589,0.05629753643248471,0.4515624940395355,0.9859374761581421,1.0,6.675324675324675,4.003380254986342,1.0,39.0,0.07526516243815422,17.187446498870848,0.06137202810496092,1.9130077004432677,1.017123132944107,3.3730193972587585
722,232755,1848320,655.6632202282514,2565,0.9099551773263047,0.0742466175869524,0.0,1.267968773841858,0.004249748691477022,0.040857667655876666,0.0,0.42265623807907104,0.9057054284750297,0.06922148915478107,0.0,0.9859374761581421,0.9973190348525469,6.686327077747989,4.680774742848478,1.0,64.0,0.09944458035752177,16.717477273941043,0.2924195213243365,2.5584044843912124,1.5706273317337036,3.3622119426727295
723,233160,1850880,649.1182588517735,2569,0.9130960653593511,0.08448323558950488,0.0,1.2890625,0.0051832561139707216,0.04638309093285022,0.0,0.4296875,0.9079128089510364,0.07539818250104448,0.0,0.9859374761581421,0.9975308641975309,6.530864197530864,5.157965001516231,1.0,64.0,0.07230259710922837,17.12061305046082,0.048772658081725234,1.8447853095829485,0.9704424142837524,2.9469106197357178
724,233534,1853440,695.680466199844,2572,0.9131788935731439,0.08013949665399486,0.4234375059604645,1.39453125,0.008871574213798033,0.06055539455691481,0.0,0.46484375,0.9043073194390312,0.061789963131178356,0.4234375059604645,0.9859374761581421,1.0,6.804812834224599,4.393952862333963,1.0,41.0,0.09295686930418015,16.873302602767943,-0.07913260371424258,2.13900063931942,0.9894382357597351,1.6461661458015442
725,233913,1856000,710.4424447584199,2576,0.9181872529216052,0.07431402454862102,0.690625011920929,1.373437523841858,0.010947806618144455,0.06664285745781995,0.0,0.45781248807907104,0.9072394462248267,0.0519746864419804,0.690625011920929,0.9859374761581421,1.0,6.596306068601583,3.6959775712406007,1.0,22.0,0.08133622249588371,17.03416242599487,-0.11526583069935441,2.371566480398178,1.0697041153907776,1.8064202070236206
726,234278,1858560,707.2608322061535,2580,0.9134738878028034,0.07560087536351699,0.550000011920929,1.2890625,0.012643407550576614,0.06887862911270658,0.0,0.4296875,0.9008304804971773,0.06429522086278588,0.550000011920929,0.9859374761581421,1.0,7.052054794520548,4.57210450596177,1.0,32.0,0.09419937450438738,16.862999868392947,-0.2133145248517394,2.672347447276115,1.1219172775745392,2.449220895767212
727,234656,1861120,709.7101809072462,2583,0.9108010924682415,0.06921970390786872,0.5921875238418579,1.373437523841858,0.006522817428780611,0.05161895981530707,0.0,0.45781248807907104,0.9042782748817767,0.055637017409371804,0.5921875238418579,0.9859374761581421,1.0,6.806878306878307,3.9564100144097805,1.0,29.0,0.07056689187884331,17.021267461776734,-0.007786643458530307,1.4267003297805787,0.7048578262329102,1.40492445230484
728,235042,1863680,650.1364094964779,2587,0.9135807981145196,0.06372118533101166,0.6625000238418579,1.267968773841858,0.007172927492023132,0.052923730170805434,0.0,0.42265623807907104,0.9064078707769128,0.053415126269210085,0.6625000238418579,0.9859374761581421,1.0,6.655440414507772,3.798408984877452,1.0,24.0,0.07458972167223693,17.004925918579104,-0.12931066986639053,1.3925545156002044,0.5662207305431366,2.0300742983818054
729,235413,1866240,646.9190566905436,2591,0.9148311171570236,0.07224450981725981,0.7046874761581421,1.39453125,0.010804834953858204,0.06528017674663798,0.0,0.46484375,0.9040262819621763,0.05459389675115537,0.6343749761581421,0.9859374761581421,1.0,6.824797843665769,3.8822326154452176,1.0,26.0,0.07523335330188274,16.96968779563904,-0.27720943074673415,2.204767021536827,0.8244217336177826,2.229971468448639
730,235785,1868800,693.5828316998351,2595,0.917336610376194,0.0755215318696023,0.550000011920929,1.310156226158142,0.014753444300543877,0.07483425695429678,0.0,0.43671876192092896,0.9025831659955363,0.05885946061757982,0.550000011920929,0.9859374761581421,1.0,6.92741935483871,4.185561563080284,1.0,32.0,0.08418574715033174,16.95682563781738,-0.4310262750834226,3.35603412091732,1.2461490035057068,5.486916542053223
731,236176,1871360,704.0251820988523,2598,0.9163243287359663,0.07364467852262713,0.550000011920929,1.373437523841858,0.008395939912942364,0.05887293538362775,0.0,0.45781248807907104,0.9079283885943615,0.05529270228741034,0.47968751192092896,0.9859374761581421,1.0,6.547314578005115,3.931925424717763,1.0,37.0,0.08140128748491407,17.107618427276613,-0.07294039884582162,2.103980667889118,0.9782359898090363,1.9929426908493042
732,236554,1873920,696.5181249504974,2602,0.9186466626389317,0.07916258096698496,0.5921875238418579,1.310156226158142,0.013661541084133129,0.07286928985007982,0.0,0.43671876192092896,0.904985121791325,0.060806901602541506,0.5218750238418579,0.9859374761581421,1.0,6.756613756613756,4.324046356498053,1.0,34.0,0.07844030177220702,17.177838850021363,-0.12487975312396883,2.793290860950947,1.2709813117980957,2.578131675720215
733,236930,1876480,695.6801506866019,2606,0.914413647448763,0.07423177601138084,0.6625000238418579,1.373437523841858,0.0118413397130814,0.06840748831370615,0.0,0.45781248807907104,0.9025723073393741,0.05410078932046431,0.6625000238418579,0.9859374761581421,1.0,6.928191489361702,3.847167087823155,1.0,24.0,0.07414835589006544,17.143396902084348,-0.0621866337954998,2.097419761121273,0.9857818186283112,2.3452330827713013
734,237324,1879040,690.2506893881032,2609,0.9163705570443632,0.06722001694766762,0.6484375,1.39453125,0.007455583680704765,0.05553695959433336,0.0,0.46484375,0.9089149731367373,0.049268666087948575,0.6484375,0.9859374761581421,1.0,6.477157360406092,3.503549475100399,1.0,25.0,0.06652421448379756,17.224734926223753,-0.03141715195961296,1.3445984691381454,0.6402168869972229,1.745388150215149
735,237699,1881600,695.3691487923863,2613,0.918233333905538,0.0712428730746411,0.6484375,1.3312499523162842,0.010858333269755046,0.06571090755064062,0.0,0.4437499940395355,0.9073750003178914,0.05214860169688774,0.6484375,0.9859374761581421,1.0,6.586666666666667,3.708344943802049,1.0,25.0,0.07227726951241494,17.106393575668335,-0.16000848920084537,2.681696395576,1.180116891860962,3.977809727191925
736,238102,1884160,696.2748148073215,2617,0.9147662076701597,0.06981159403557836,0.4375,1.373437523841858,0.007236739985700281,0.054546189368190126,0.0,0.45781248807907104,0.9075294678323618,0.0540634145314867,0.4375,0.9859374761581421,1.0,6.575682382133995,3.844509373888676,1.0,40.0,0.06682446682825685,17.185841655731203,-0.08334315719548613,1.3505366891622543,0.5912569314241409,1.3277938067913055
737,238489,1886720,701.008790504988,2620,0.9158026491332731,0.06536683922030302,0.746874988079071,1.3523437976837158,0.00766311374129559,0.056507135558895416,0.0,0.4507812559604645,0.9081395357770206,0.04462064475561286,0.746874988079071,0.9859374761581421,1.0,6.532299741602067,3.1730235066448635,1.0,18.0,0.07690954618155957,17.234136390686032,-0.09649981851689517,2.0257204808294773,0.9155913889408112,3.234156370162964
738,238883,1889280,700.3120490331087,2624,0.9167948931001769,0.07305525161976784,0.0,1.2468750476837158,0.0069202093908629445,0.05160991743687705,0.0,0.4156250059604645,0.909874683709314,0.06648790376495131,0.0,0.9859374761581421,0.9974619289340102,6.3908629441624365,4.4885096128522965,1.0,64.0,0.08944773534312844,17.110769748687744,0.012735997140407563,1.9063629627227785,0.9650230705738068,2.256768584251404
739,239253,1891840,709.4814293845361,2628,0.9102470449499181,0.07554367414809009,0.5078125,1.3312499523162842,0.009444678997671282,0.06071302570412397,0.0,0.4437499940395355,0.9008023655897862,0.06273164735194375,0.4234375059604645,0.9859374761581421,1.0,7.054054054054054,4.460917042710279,1.0,41.0,0.08648969791829586,17.022359085083007,0.06196277001872659,2.6398979999125007,1.3810468912124634,5.178673982620239
740,239648,1894400,703.5724941063273,2631,0.9194402701492551,0.07794168273445613,0.3812499940395355,1.39453125,0.012217167736608772,0.06923878269237864,0.0,0.46484375,0.9072231026389931,0.06062357386944189,0.3812499940395355,0.9859374761581421,1.0,6.597468354430379,4.311009593744021,1.0,44.0,0.06785065988078715,17.164088344573976,-0.1459125705063343,2.437348237633705,1.0720831453800201,2.7998525500297546
741,240028,1896960,699.9879487071001,2635,0.9179954781344063,0.07585222676727177,0.690625011920929,1.39453125,0.011030016368941256,0.06729868625911614,0.0,0.46484375,0.9069654615301835,0.05127413509299837,0.690625011920929,0.9859374761581421,1.0,6.61578947368421,3.6461606567218126,1.0,22.0,0.060391427297145125,17.198361825942996,-0.08797180997207761,2.204001425951719,1.0134249329566956,2.4553990364074707
742,240418,1899520,714.6558470774596,2639,0.9173036857293202,0.07979904636426609,0.4937500059604645,1.39453125,0.010909455250471066,0.06745028596454501,0.0,0.46484375,0.906394230784514,0.05404305955316181,0.4937500059604645,0.9859374761581421,1.0,6.656410256410257,3.8430620051307294,1.0,36.0,0.06320039541460573,17.19390926361084,-0.07945400020107626,2.0316496968269346,0.9357388317584991,2.5453659296035767
743,240810,1902080,710.96718958274,2642,0.9162468124105005,0.06738308095455792,0.606249988079071,1.3523437976837158,0.00646922836194233,0.05196372056803877,0.0,0.4507812559604645,0.9097775841245845,0.05141062694507182,0.606249988079071,0.9859374761581421,1.0,6.415816326530612,3.6558668040169398,1.0,28.0,0.08049108535051347,17.21221251487732,0.029085990181192754,1.6804611660540103,0.8685116767883301,1.808475136756897
744,241165,1904640,710.9175749763053,2646,0.9136707754202292,0.07746285015517977,0.620312511920929,1.39453125,0.0132570421192008,0.07152469600985072,0.0,0.46484375,0.9004137326294268,0.059935223299704785,0.5640624761581421,0.9859374761581421,1.0,7.081690140845071,4.262060265505898,1.0,31.0,0.0751757956109941,16.883509206771848,-0.05759715936146677,2.2564100503921507,1.0698561668395996,2.6587873697280884
745,241572,1907200,706.373497230337,2649,0.922420147595886,0.07128760186724284,0.676562488079071,1.373437523841858,0.011977886904662598,0.06890143462913127,0.0,0.45781248807907104,0.9104422601786527,0.050807017174525335,0.676562488079071,0.9859374761581421,1.0,6.368550368550369,3.6129433727960056,1.0,23.0,0.06849342649802566,17.22357306480408,-0.14943934176117182,2.514578166604042,1.1071648597717285,3.8954596519470215
746,241949,1909760,704.6585744886388,2653,0.9126947945878108,0.07719200581918843,0.24062499403953552,1.310156226158142,0.008483919129763737,0.05781369803287896,0.0,0.43671876192092896,0.9042108756161495,0.06558264863226945,0.24062499403953552,0.9859374761581421,1.0,6.811671087533156,4.663655016113779,1.0,54.0,0.07557028923183678,16.97376432418823,0.015299599710851909,2.252293835580349,1.1406907737255096,2.2432497143745422
747,242333,1912320,701.7908492443084,2657,0.913409425644204,0.06514914850940655,0.4664062559604645,1.2890625,0.008074951164113978,0.05371096206628985,0.0,0.4296875,0.9053344742860645,0.06465537987031107,0.3109374940395355,0.9859374761581421,1.0,6.731770833333333,4.597715803978026,1.0,49.0,0.06625083396211266,17.056729650497438,-0.015020374581217764,1.6873590230941773,0.827996701002121,2.0003806352615356
748,242728,1914880,704.1075432049907,2660,0.9206190673610832,0.07972982268444471,0.606249988079071,1.373437523841858,0.014499604551098015,0.07594680475881295,0.0,0.45781248807907104,0.9061194631117808,0.05434199646814756,0.606249988079071,0.9859374761581421,1.0,6.675949367088608,3.86431958704945,1.0,28.0,0.05230011213570833,17.08738856315613,-0.1883381325751543,2.742549341917038,1.1824135482311249,3.213893413543701
749,243110,1917440,699.6799686697378,2664,0.91530800084169,0.058451453112248405,0.746874988079071,1.3312499523162842,0.0069719403982162476,0.051426018497411706,0.0,0.4437499940395355,0.9083360606775234,0.05162066860350392,0.5921875238418579,0.9859374761581421,1.0,6.518324607329843,3.670803059116433,1.0,29.0,0.05176131036132574,17.10846629142761,-0.0017673546914011226,1.5873294338583945,0.7913797497749329,1.0899763703346252
750,243486,1920000,697.4573670863481,2668,0.9147086939279069,0.05880276041440953,0.6625000238418579,1.310156226158142,0.008545960755424296,0.05513803289016825,0.0,0.43671876192092896,0.9061627332517441,0.05875950889254271,0.5218750238418579,0.9859374761581421,1.0,6.672872340425532,4.178453883441034,1.0,34.0,0.05216582762077451,17.035406589508057,-0.16227963967248799,1.5772242046892644,0.6258107721805573,2.2258506417274475
751,243887,1922560,693.7761611333007,2676,0.9205209652235977,0.08161692825621547,0.4234375059604645,1.415624976158142,0.011348581670822942,0.06792142650741763,0.0,0.47187501192092896,0.9091723835527749,0.06095239899199665,0.4234375059604645,0.9859374761581421,1.0,6.458852867830424,4.334392723334811,1.0,41.0,0.05301164682023227,17.20607304573059,-0.06752121611498296,2.406837797164917,1.1353676319122314,4.055034399032593
752,244287,1925120,705.0587680397102,2680,0.9152851571142674,0.06433158847026468,0.6625000238418579,1.3312499523162842,0.00609375,0.04954976118858701,0.0,0.4437499940395355,0.9091914074122905,0.052866760704521426,0.6625000238418579,0.9859374761581421,1.0,6.4575,3.7594140168382624,1.0,24.0,0.04316337425261736,17.241207790374755,0.010791056929156183,1.4783435001969338,0.7495312094688416,2.1118093729019165
753,244670,1927680,702.5283650236287,2683,0.9187132837566944,0.07484716649246471,0.620312511920929,1.3312499523162842,0.011643276669026667,0.0681378957338922,0.0,0.4437499940395355,0.907070006932042,0.054483986512075436,0.620312511920929,0.9859374761581421,1.0,6.608355091383812,3.8744167467083113,1.0,27.0,0.06326736873015762,17.08316206932068,0.005596110690385101,2.0956827856600286,1.0528048276901245,2.0787370204925537
754,245064,1930240,693.8126073317699,2687,0.9170348196465352,0.06951226748847661,0.5218750238418579,1.2890625,0.009119209904356051,0.05982039707194336,0.0,0.4296875,0.9079156091370558,0.056265988371860774,0.5218750238418579,0.9859374761581421,1.0,6.548223350253807,4.001136816991798,1.0,34.0,0.052501849923282856,17.17228651046753,-0.136409160355106,2.161573792994022,0.9438527524471283,1.9896187782287598
755,245446,1932800,701.1381960926896,2691,0.9135593927187445,0.0761106437725722,0.4515624940395355,1.3312499523162842,0.0074689136281687555,0.054856928880281826,0.0,0.4437499940395355,0.9060904793246254,0.06370479815034408,0.4515624940395355,0.9859374761581421,1.0,6.678010471204188,4.530118893981441,1.0,39.0,0.06601885566487908,16.964938926696775,-0.03119755256921053,2.311993408203125,1.124139130115509,4.509637951850891
756,245845,1935360,703.3714094622271,2694,0.9202655065328555,0.06695430374703773,0.698437511920929,1.310156226158142,0.011548402166008054,0.06624869572794335,0.0,0.43671876192092896,0.9087171037693071,0.05471223727129321,0.46562498807907104,0.9859374761581421,1.0,6.491228070175438,3.89064790213146,1.0,38.0,0.04491169285029173,17.2142831325531,-0.2446064597927034,2.21515866369009,0.862523764371872,2.6694732904434204
757,246235,1937920,700.3969244007818,2698,0.9170132218263088,0.06265202836132806,0.690625011920929,1.267968773841858,0.008996394200202746,0.05870288164800697,0.0,0.42265623807907104,0.9080168277789384,0.05204948822244881,0.6625000238418579,0.9859374761581421,1.0,6.541025641025641,3.7012969278430616,1.0,24.0,0.050981115316972136,17.194464445114136,-0.15253455480560663,2.0055673688650133,0.849739283323288,1.6649267077445984
758,246625,1940480,705.5057688635775,2702,0.9202824516174121,0.0726399894719447,0.6484375,1.3523437976837158,0.01244591352267143,0.07002191511595493,0.0,0.4507812559604645,0.9078365384004055,0.05233863111956464,0.6484375,0.9859374761581421,1.0,6.553846153846154,3.7218582451302713,1.0,25.0,0.055102886632084846,17.19898314476013,-0.20281938812695444,2.545412844419479,1.0693359673023224,1.9362834692001343
759,246997,1943040,711.6977582360711,2705,0.9081128201177043,0.05322934807263021,0.6625000238418579,1.18359375,0.0049626176716178975,0.04260593586115728,0.0,0.39453125,0.9031502027665416,0.051210377347039336,0.6625000238418579,0.9859374761581421,1.0,6.887096774193548,3.641626890551748,1.0,24.0,0.053327377140522006,17.121151208877563,-0.0021254948340356378,1.0577094741165638,0.5261959731578827,1.8802362084388733
760,247392,1945600,706.2108446267091,2709,0.9246815660331823,0.07863191360351753,0.620312511920929,1.373437523841858,0.01617681961270827,0.07927205720143249,0.0,0.45781248807907104,0.9085047464581985,0.055761630418083435,0.4937500059604645,0.9859374761581421,1.0,6.506329113924051,3.9652714489472123,1.0,36.0,0.0670927110593766,17.3120397567749,-0.336425297614187,3.3821822673082353,1.353994905948639,2.1343594789505005
761,247763,1948160,715.5173958180413,2712,0.9104068411007081,0.06851406724678535,0.46562498807907104,1.373437523841858,0.0064942721889989395,0.05092280041324451,0.0,0.45781248807907104,0.9039125688313795,0.05744846034816987,0.46562498807907104,0.9859374761581421,1.0,6.83288409703504,4.085223789102829,1.0,38.0,0.06931881615892052,17.09377670288086,0.24934430606663227,2.0589273616671564,1.2781147360801697,1.9486405849456787
762,248141,1950720,718.0218222787,2716,0.9156270676819735,0.07268225758987343,0.7046874761581421,1.3523437976837158,0.010753554878411469,0.06546455360485431,0.0,0.4507812559604645,0.9048735128824043,0.053416570442556814,0.690625011920929,0.9859374761581421,1.0,6.764550264550264,3.7985116040633113,1.0,22.0,0.058727613650262356,17.138943338394164,-0.03533224766142666,1.9131204031407831,0.9206407368183136,2.946085572242737
763,248534,1953280,700.8924257870846,2720,0.9137941319827209,0.0672930147788614,0.550000011920929,1.39453125,0.006399093465950653,0.05152617258754508,0.0,0.46484375,0.9073950384409373,0.05198879942250895,0.550000011920929,0.9859374761581421,1.0,6.585241730279898,3.6969812325987457,1.0,32.0,0.0659684868529439,17.17994394302368,0.006753390282392503,1.6201109886169434,0.8161492198705673,1.7825098633766174
764,248908,1955840,712.6630411227792,2723,0.9110482135877253,0.053143454241111714,0.676562488079071,1.267968773841858,0.004748078272304433,0.04098197534684114,0.0,0.42265623807907104,0.9063001353154208,0.05424763666202975,0.6625000238418579,0.9859374761581421,1.0,6.663101604278075,3.857609606657613,1.0,24.0,0.07516228342428803,17.110046529769896,0.05772169213742018,1.193213264644146,0.6535767316818237,2.185172736644745
765,249287,1958400,708.7642904966247,2727,0.9121001002656438,0.06996023562746252,0.550000011920929,1.3312499523162842,0.009016325888973427,0.05833296083433082,0.0,0.4437499940395355,0.9030837743766704,0.06197242647756281,0.550000011920929,0.9859374761581421,1.0,6.891820580474934,4.406928056060307,1.0,32.0,0.07873367369174958,17.009975099563597,-0.01340628047473729,1.9626629501581192,0.96713787317276,4.424771189689636
766,249662,1960960,708.5863194383585,2731,0.9173125015894572,0.07404782435097314,0.5640624761581421,1.310156226158142,0.009712500015894573,0.06211155363579248,0.0,0.43671876192092896,0.9076000014940898,0.0587082125023958,0.5640624761581421,0.9859374761581421,1.0,6.570666666666667,4.1748061298965995,1.0,31.0,0.07133278734982014,16.936791467666623,-0.0038815822452306706,2.197811621427536,1.0943109095096588,1.8431342840194702
767,250059,1963520,712.7250105756253,2734,0.9115298346848572,0.0650182060938851,0.4453125,1.3523437976837158,0.006212610216525099,0.04788621341516268,0.0,0.4507812559604645,0.905317224092988,0.062099111952328784,0.296875,0.9859374761581421,1.0,6.732997481108312,4.4159368279000235,1.0,50.0,0.047830335912294686,17.196559381484985,-0.013746377639472486,1.1513711936771869,0.561460942029953,1.1266191005706787
768,250438,1966080,735.745040458234,2738,0.9156064497292199,0.07014047609020485,0.4937500059604645,1.3523437976837158,0.009443024374878815,0.060751299493316376,0.0,0.4507812559604645,0.9061634248825365,0.056773655155600344,0.4937500059604645,0.9859374761581421,1.0,6.672823218997362,4.037237645692734,1.0,36.0,0.054244133783504365,17.049559164047242,-0.11584552833810449,1.9540551647543907,0.8606397211551666,2.734068274497986
769,250822,1968640,711.0069239192629,2741,0.914872233911107,0.06565041876830742,0.6625000238418579,1.310156226158142,0.00836588543218871,0.05751054064236829,0.0,0.43671876192092896,0.906506348711749,0.051576842125995025,0.6625000238418579,0.9859374761581421,1.0,6.6484375,3.6676865517553545,1.0,24.0,0.05332528825383633,17.20988783836365,-0.139702854398638,1.9216395229101182,0.8205836713314056,3.394534707069397
770,251212,1971200,712.7996247409174,2745,0.9206790869052593,0.07981702467276067,0.620312511920929,1.373437523841858,0.012986778830870604,0.07303138423884592,0.0,0.45781248807907104,0.9076923081508049,0.05103150839826982,0.620312511920929,0.9859374761581421,1.0,6.564102564102564,3.6289072438342096,1.0,27.0,0.05364300380460918,17.28059368133545,-0.16167665515094995,2.5341352343559267,1.104854553937912,3.1412715315818787
